match_id,start_x,start_y,end_x,end_y,height,angle,duration,outcome
7539,34.0,70.0,35.0,52.0,Ground Pass,-1.5152978,1.36,
7539,44.0,54.0,28.0,53.0,Ground Pass,-3.0791738,1.32,
7539,27.0,52.0,46.0,38.0,Ground Pass,-0.63502675,2.52,
7539,53.0,36.0,58.0,3.0,Ground Pass,-1.4204249,2.08,
7539,58.0,3.0,69.0,3.0,Ground Pass,0.0,0.8,
7539,82.0,3.0,59.0,16.0,Ground Pass,2.6271412,1.76,
7539,59.0,16.0,65.0,28.0,Ground Pass,1.1071488,1.2,
7539,65.0,28.0,62.0,50.0,Ground Pass,1.706324,1.84,
7539,64.0,50.0,57.0,28.0,Ground Pass,-1.8788491,2.24,
7539,58.0,22.0,66.0,21.0,Ground Pass,-0.124354996,0.8,
7539,66.0,21.0,69.0,27.0,Ground Pass,1.1071488,1.04,
7539,69.0,27.0,47.0,13.0,Ground Pass,-2.5748634,1.96,
7539,47.0,13.0,45.0,54.0,Ground Pass,1.6195382,1.92,
7539,51.0,54.0,51.0,27.0,Ground Pass,-1.5707964,2.04,
7539,54.0,26.0,67.0,4.0,Ground Pass,-1.0370882,2.52,
7539,67.0,4.0,117.0,30.0,High Pass,0.47951928,3.333,Incomplete
7539,17.0,54.0,91.0,59.0,High Pass,0.06746502,4.12,
7539,91.0,51.0,92.0,39.0,High Pass,-1.487655,1.67,Incomplete
7539,29.0,42.0,38.0,33.0,Ground Pass,-0.7853982,0.92,
7539,38.0,35.0,46.0,59.0,Ground Pass,1.2490457,1.4,
7539,45.0,57.0,34.0,54.0,Ground Pass,-2.8753407,0.96,
7539,35.0,66.0,14.0,66.0,Ground Pass,3.1415927,1.48,
7539,14.0,66.0,2.0,50.0,Ground Pass,-2.2142975,1.6,
7539,2.0,52.0,35.0,74.0,High Pass,0.5880026,2.28,
7539,48.0,67.0,55.0,51.0,Ground Pass,-1.1583859,1.44,
7539,58.0,52.0,76.0,2.0,High Pass,-1.2252407,2.64,
7539,76.0,8.0,65.0,29.0,Ground Pass,2.0533097,2.56,
7539,65.0,29.0,62.0,36.0,Ground Pass,1.9756881,0.84,
7539,62.0,36.0,56.0,24.0,Ground Pass,-2.0344439,2.24,
7539,56.0,24.0,62.0,31.0,Ground Pass,0.86217004,0.96,
7539,62.0,31.0,69.0,27.0,Ground Pass,-0.5191461,0.8,
7539,69.0,27.0,61.0,29.0,Ground Pass,2.896614,0.72,
7539,61.0,29.0,54.0,16.0,Ground Pass,-2.0647378,1.24,
7539,54.0,16.0,74.0,15.0,Ground Pass,-0.049958397,0.72,Incomplete
7539,78.0,1.0,66.0,5.0,High Pass,2.819842,1.48,
7539,67.0,4.0,64.0,1.0,Ground Pass,-2.3561945,0.693,
7539,64.0,3.0,56.0,12.0,Ground Pass,2.2974386,1.053,
7539,58.0,27.0,104.0,78.0,High Pass,0.836899,3.24,
7539,36.0,76.0,38.0,66.0,Ground Pass,-1.3734008,0.92,
7539,37.0,68.0,35.0,76.0,Ground Pass,1.815775,0.973,
7539,38.0,53.0,28.0,47.0,Ground Pass,-2.6011732,2.32,
7539,27.0,48.0,33.0,15.0,Ground Pass,-1.3909428,2.16,
7539,41.0,13.0,50.0,3.0,Ground Pass,-0.8379812,1.2,
7539,51.0,2.0,37.0,9.0,Ground Pass,2.6779451,1.88,
7539,37.0,5.0,32.0,37.0,Ground Pass,1.7257931,2.12,
7539,44.0,14.0,53.0,15.0,Ground Pass,0.11065722,0.973,
7539,60.0,16.0,46.0,15.0,Ground Pass,-3.070285,1.84,
7539,46.0,15.0,51.0,20.0,Ground Pass,0.7853982,1.253,
7539,55.0,16.0,65.0,10.0,Ground Pass,-0.5404195,1.84,
7539,65.0,4.0,77.0,2.0,Ground Pass,-0.16514868,0.88,
7539,77.0,2.0,80.0,1.0,Ground Pass,-0.32175055,0.2,Out
7539,39.0,80.0,79.0,79.0,High Pass,-0.024994794,3.0,Incomplete
7539,42.0,2.0,56.0,2.0,High Pass,0.0,0.853,
7539,43.0,2.0,46.0,2.0,Ground Pass,0.0,0.653,
7539,39.0,14.0,47.0,54.0,Ground Pass,1.3734008,2.6,
7539,72.0,58.0,86.0,47.0,Ground Pass,-0.66596925,0.84,Incomplete
7539,35.0,34.0,31.0,21.0,Ground Pass,-1.8692952,0.933,
7539,30.0,20.0,33.0,4.0,Ground Pass,-1.3854483,1.173,
7539,32.0,4.0,35.0,4.0,Ground Pass,0.0,0.387,Incomplete
7539,50.0,20.0,83.0,78.0,High Pass,1.053509,3.0,
7539,112.0,61.0,113.0,41.0,Ground Pass,-1.5208379,1.08,Incomplete
7539,79.0,78.0,80.0,68.0,Ground Pass,-1.4711276,1.133,
7539,81.0,69.0,94.0,79.0,Ground Pass,0.6556956,1.56,
7539,103.0,77.0,113.0,41.0,High Pass,-1.2998495,1.76,Pass Offside
7539,13.0,46.0,77.0,50.0,High Pass,0.06241881,3.36,Incomplete
7539,44.0,30.0,40.0,11.0,High Pass,-1.7782925,2.48,
7539,35.0,12.0,24.0,21.0,High Pass,2.4558632,2.013,
7539,22.0,17.0,30.0,40.0,Ground Pass,1.2360595,1.373,
7539,30.0,38.0,25.0,58.0,Ground Pass,1.815775,2.013,
7539,26.0,57.0,10.0,47.0,Ground Pass,-2.5829933,2.36,
7539,10.0,46.0,30.0,79.0,High Pass,1.0259324,3.36,
7539,30.0,78.0,22.0,76.0,Low Pass,-2.896614,1.253,
7539,24.0,78.0,67.0,71.0,High Pass,-0.1613751,2.96,Incomplete
7539,54.0,10.0,70.0,10.0,Low Pass,0.0,1.693,Incomplete
7539,50.0,79.0,42.0,79.0,Low Pass,3.1415927,0.52,Incomplete
7539,79.0,4.0,91.0,20.0,Ground Pass,0.9272952,1.133,
7539,90.0,26.0,90.0,26.0,Ground Pass,0.0,0.66,
7539,85.0,35.0,90.0,22.0,Ground Pass,-1.2036225,1.48,
7539,97.0,30.0,102.0,43.0,Ground Pass,1.2036225,0.6,Incomplete
7539,24.0,48.0,38.0,41.0,Ground Pass,-0.4636476,0.813,
7539,36.0,41.0,42.0,61.0,Ground Pass,1.2793396,1.72,
7539,45.0,55.0,89.0,63.0,Ground Pass,0.1798535,3.12,Incomplete
7539,32.0,18.0,43.0,12.0,Ground Pass,-0.49934673,2.013,
7539,43.0,13.0,90.0,1.0,Ground Pass,-0.24997862,3.64,Out
7539,62.0,77.0,72.0,72.0,High Pass,-0.4636476,2.213,
7539,76.0,72.0,70.0,67.0,Low Pass,-2.4468544,0.906,
7539,44.0,38.0,53.0,41.0,Ground Pass,0.32175055,1.173,
7539,56.0,50.0,45.0,55.0,Ground Pass,2.714965,1.72,
7539,55.0,59.0,60.0,80.0,Ground Pass,1.3370532,2.0,Injury Clearance
7539,25.0,54.0,37.0,40.0,Ground Pass,-0.86217004,2.08,
7539,49.0,40.0,55.0,14.0,Ground Pass,-1.3439975,2.16,
7539,56.0,14.0,103.0,40.0,High Pass,0.5052902,3.08,Incomplete
7539,85.0,24.0,90.0,34.0,Ground Pass,1.1071488,1.133,
7539,91.0,40.0,96.0,49.0,Ground Pass,1.0636978,1.093,
7539,60.0,40.0,42.0,40.0,Ground Pass,3.1415927,1.173,
7539,44.0,40.0,91.0,11.0,High Pass,-0.55284125,3.2,Incomplete
7539,30.0,70.0,51.0,67.0,High Pass,-0.14189705,1.813,Incomplete
7539,88.0,18.0,120.0,21.0,Ground Pass,0.09347678,2.733,Out
7539,7.0,45.0,74.0,12.0,High Pass,-0.45765966,3.813,
7539,67.0,3.0,61.0,7.0,Ground Pass,2.55359,0.733,
7539,56.0,5.0,68.0,3.0,Ground Pass,-0.16514868,1.053,
7539,85.0,2.0,87.0,17.0,Ground Pass,1.4382448,1.053,
7539,81.0,18.0,68.0,42.0,Ground Pass,2.067219,1.613,
7539,70.0,48.0,95.0,78.0,Ground Pass,0.87605804,2.813,
7539,96.0,78.0,105.0,57.0,High Pass,-1.1659045,0.933,Incomplete
7539,22.0,35.0,38.0,39.0,Ground Pass,0.24497867,1.8,
7539,37.0,39.0,42.0,53.0,Ground Pass,1.2277724,1.2,Incomplete
7539,79.0,28.0,56.0,26.0,Ground Pass,-3.0548544,1.893,
7539,53.0,24.0,58.0,27.0,Ground Pass,0.5404195,0.84,
7539,58.0,25.0,33.0,39.0,Ground Pass,2.6311042,1.613,
7539,33.0,40.0,43.0,73.0,Ground Pass,1.2765617,2.12,
7539,42.0,72.0,33.0,50.0,Ground Pass,-1.959115,1.615,
7539,35.0,48.0,41.0,11.0,Ground Pass,-1.4100336,1.493,
7539,41.0,13.0,34.0,39.0,Ground Pass,1.833791,1.933,
7539,33.0,42.0,42.0,74.0,Ground Pass,1.2966288,2.213,
7539,45.0,67.0,51.0,47.0,Ground Pass,-1.2793396,1.453,
7539,55.0,51.0,57.0,58.0,Ground Pass,1.2924967,0.6,
7539,56.0,64.0,54.0,61.0,Ground Pass,-2.158799,0.773,
7539,55.0,62.0,62.0,65.0,Ground Pass,0.4048918,0.853,
7539,62.0,64.0,63.0,79.0,Ground Pass,1.5042281,0.733,
7539,58.0,78.0,28.0,64.0,Ground Pass,-2.7049656,1.973,
7539,24.0,63.0,42.0,28.0,Ground Pass,-1.0957856,2.573,
7539,54.0,28.0,112.0,26.0,High Pass,-0.0344691,2.973,Incomplete
7539,37.0,40.0,36.0,14.0,Ground Pass,-1.6092389,2.0,
7539,53.0,7.0,60.0,2.0,Ground Pass,-0.6202495,1.053,
7539,58.0,3.0,19.0,31.0,Ground Pass,2.5189219,5.4,
7539,19.0,31.0,32.0,45.0,Ground Pass,0.8224183,2.16,
7539,37.0,60.0,45.0,75.0,Ground Pass,1.080839,1.533,
7539,46.0,75.0,31.0,60.0,Ground Pass,-2.3561945,2.16,
7539,30.0,57.0,17.0,41.0,Ground Pass,-2.2531128,2.72,
7539,18.0,39.0,32.0,16.0,Ground Pass,-1.0240074,1.8,
7539,32.0,20.0,39.0,23.0,Ground Pass,0.4048918,1.4,
7539,46.0,38.0,62.0,2.0,Ground Pass,-1.152572,3.88,
7539,61.0,2.0,77.0,16.0,Ground Pass,0.71883,0.88,Incomplete
7539,119.0,79.0,113.0,41.0,High Pass,-1.7273982,1.4,
7539,28.0,27.0,56.0,7.0,High Pass,-0.6202495,2.827,Incomplete
7539,65.0,74.0,66.0,56.0,Low Pass,-1.5152978,2.08,
7539,68.0,54.0,67.0,46.0,Ground Pass,-1.6951513,0.933,
7539,37.0,33.0,29.0,42.0,Ground Pass,2.2974386,1.04,
7539,30.0,41.0,58.0,20.0,High Pass,-0.6435011,1.773,
7539,65.0,61.0,53.0,48.0,Ground Pass,-2.3162158,1.693,
7539,52.0,48.0,60.0,60.0,Ground Pass,0.98279375,1.346,
7539,60.0,59.0,50.0,43.0,Ground Pass,-2.1293957,2.12,
7539,50.0,41.0,58.0,7.0,Ground Pass,-1.3397057,2.08,
7539,65.0,4.0,60.0,24.0,Ground Pass,1.815775,1.32,
7539,58.0,30.0,62.0,54.0,Ground Pass,1.4056476,1.56,
7539,66.0,62.0,84.0,56.0,Ground Pass,-0.32175055,1.053,
7539,70.0,4.0,67.0,19.0,Ground Pass,1.7681919,0.96,
7539,68.0,20.0,64.0,2.0,Ground Pass,-1.7894653,0.84,
7539,65.0,3.0,71.0,3.0,Ground Pass,0.0,1.0,
7539,73.0,2.0,71.0,3.0,Ground Pass,2.6779451,1.0,
7539,68.0,2.0,50.0,46.0,High Pass,1.959115,2.413,
7539,48.0,49.0,16.0,50.0,Ground Pass,3.1103528,2.613,
7539,24.0,54.0,85.0,53.0,High Pass,-0.016391974,3.12,Incomplete
7539,36.0,28.0,37.0,32.0,High Pass,1.3258177,0.213,Incomplete
7539,34.0,27.0,44.0,32.0,Low Pass,0.4636476,1.0,
7539,44.0,32.0,44.0,42.0,Ground Pass,1.5707964,0.8,Incomplete
7539,78.0,42.0,78.0,31.0,Ground Pass,-1.5707964,1.613,
7539,81.0,19.0,94.0,4.0,Ground Pass,-0.8567056,1.693,
7539,93.0,4.0,99.0,4.0,Ground Pass,0.0,0.973,
7539,97.0,2.0,55.0,30.0,High Pass,2.55359,2.32,
7539,59.0,52.0,76.0,78.0,Ground Pass,0.99172205,1.373,
7539,84.0,74.0,92.0,66.0,Ground Pass,-0.7853982,0.893,
7539,94.0,61.0,90.0,72.0,Ground Pass,1.9195673,0.773,
7539,88.0,66.0,78.0,73.0,Ground Pass,2.5308666,1.493,
7539,79.0,68.0,82.0,55.0,Ground Pass,-1.3439975,1.0,
7539,83.0,55.0,96.0,59.0,Ground Pass,0.29849893,0.72,
7539,29.0,14.0,36.0,12.0,Low Pass,-0.27829966,1.24,Incomplete
7539,85.0,69.0,87.0,62.0,Ground Pass,-1.2924967,0.453,
7539,85.0,65.0,72.0,68.0,Ground Pass,2.9147937,1.013,
7539,71.0,68.0,65.0,34.0,Ground Pass,-1.7454685,2.173,
7539,65.0,32.0,75.0,7.0,Ground Pass,-1.19029,1.213,
7539,84.0,13.0,100.0,31.0,Ground Pass,0.844154,1.12,Incomplete
7539,46.0,38.0,92.0,14.0,High Pass,-0.4808873,2.88,Incomplete
7539,29.0,67.0,44.0,63.0,High Pass,-0.26060238,2.36,
7539,45.0,57.0,53.0,77.0,High Pass,1.19029,1.173,
7539,84.0,58.0,85.0,41.0,Ground Pass,-1.5120405,1.093,
7539,86.0,41.0,88.0,63.0,Ground Pass,1.4801364,1.013,
7539,80.0,75.0,85.0,65.0,Ground Pass,-1.1071488,0.6,
7539,79.0,64.0,59.0,64.0,Ground Pass,3.1415927,1.373,
7539,60.0,65.0,58.0,32.0,Ground Pass,-1.6313283,1.44,
7539,60.0,26.0,72.0,3.0,Ground Pass,-1.0899091,1.453,
7539,80.0,3.0,83.0,13.0,Ground Pass,1.2793396,0.68,
7539,82.0,13.0,53.0,6.0,Ground Pass,-2.904744,1.733,
7539,55.0,5.0,48.0,24.0,Ground Pass,1.9237868,1.0,
7539,48.0,30.0,53.0,71.0,Ground Pass,1.4494443,1.693,
7539,54.0,71.0,101.0,52.0,High Pass,-0.38416937,2.84,Incomplete
7539,20.0,29.0,26.0,20.0,High Pass,-0.98279375,1.88,Incomplete
7539,95.0,61.0,86.0,77.0,High Pass,2.0831857,1.373,
7539,88.0,79.0,69.0,78.0,Ground Pass,-3.0890095,1.093,
7539,66.0,78.0,54.0,73.0,Ground Pass,-2.7468016,1.453,
7539,46.0,72.0,50.0,28.0,Ground Pass,-1.4801364,2.373,
7539,53.0,28.0,64.0,4.0,Ground Pass,-1.141034,1.613,
7539,63.0,6.0,104.0,30.0,High Pass,0.5295896,2.52,Incomplete
7539,17.0,52.0,16.0,48.0,High Pass,-1.815775,0.56,
7539,17.0,48.0,40.0,80.0,High Pass,0.94759697,2.0,Out
7539,61.0,41.0,43.0,44.0,Ground Pass,2.976444,1.159,
7539,44.0,44.0,103.0,5.0,High Pass,-0.58408105,3.28,Incomplete
7539,11.0,76.0,26.0,59.0,High Pass,-0.84781694,1.84,Incomplete
7539,95.0,22.0,101.0,33.0,Ground Pass,1.0714496,0.933,Incomplete
7539,20.0,48.0,60.0,57.0,High Pass,0.22131445,2.987,Incomplete
7539,61.0,24.0,71.0,27.0,High Pass,0.2914568,2.28,Incomplete
7539,50.0,56.0,60.0,53.0,High Pass,-0.2914568,2.133,
7539,64.0,37.0,58.0,17.0,Ground Pass,-1.8622531,1.333,
7539,98.0,5.0,89.0,5.0,Ground Pass,3.1415927,1.053,
7539,93.0,3.0,111.0,27.0,High Pass,0.9272952,2.0,Unknown
7539,13.0,53.0,79.0,78.0,High Pass,0.3620874,3.587,Incomplete
7539,42.0,3.0,44.0,1.0,High Pass,-0.7853982,1.0,Out
7539,81.0,80.0,82.0,76.0,Low Pass,-1.3258177,0.52,
7539,81.0,78.0,65.0,78.0,Ground Pass,3.1415927,1.24,
7539,65.0,77.0,56.0,63.0,Ground Pass,-2.1421337,1.24,
7539,57.0,62.0,58.0,31.0,Ground Pass,-1.5385494,1.4,
7539,60.0,20.0,82.0,22.0,Ground Pass,0.09065989,0.986,
7539,82.0,22.0,87.0,10.0,Ground Pass,-1.1760052,1.478,
7539,87.0,10.0,82.0,6.0,Ground Pass,-2.4668517,0.76,
7539,87.0,4.0,95.0,6.0,Low Pass,0.24497867,0.68,Incomplete
7539,102.0,1.0,90.0,7.0,Low Pass,2.6779451,0.88,
7539,87.0,6.0,75.0,15.0,Ground Pass,2.4980915,1.08,
7539,76.0,15.0,61.0,31.0,Ground Pass,2.3239477,2.2,
7539,61.0,31.0,63.0,58.0,Ground Pass,1.4968573,1.16,
7539,64.0,58.0,82.0,54.0,Ground Pass,-0.21866895,1.239,
7539,82.0,54.0,70.0,50.0,Ground Pass,-2.819842,0.44,
7539,68.0,49.0,54.0,40.0,Ground Pass,-2.5702553,1.0,
7539,54.0,40.0,66.0,28.0,Ground Pass,-0.7853982,1.04,
7539,68.0,25.0,104.0,21.0,Low Pass,-0.11065722,1.92,Pass Offside
7539,13.0,57.0,83.0,60.0,High Pass,0.042830933,3.813,Incomplete
7539,47.0,25.0,57.0,29.0,Low Pass,0.38050637,2.28,Incomplete
7539,111.0,80.0,110.0,45.0,Low Pass,-1.59936,2.08,Incomplete
7539,70.0,52.0,70.0,22.0,Low Pass,-1.5707964,2.133,
7539,71.0,13.0,90.0,4.0,Ground Pass,-0.44237423,0.999,
7539,39.0,78.0,43.0,68.0,Ground Pass,-1.19029,0.893,
7539,43.0,68.0,50.0,77.0,Ground Pass,0.90975314,0.72,
7539,48.0,78.0,54.0,76.0,Ground Pass,-0.32175055,0.68,Incomplete
7539,76.0,6.0,67.0,4.0,Ground Pass,-2.9229238,0.233,
7539,67.0,4.0,73.0,13.0,Ground Pass,0.98279375,0.48,
7539,73.0,13.0,83.0,6.0,Ground Pass,-0.61072594,0.787,Incomplete
7539,81.0,2.0,67.0,14.0,Low Pass,2.4329665,1.253,
7539,59.0,22.0,47.0,62.0,Ground Pass,1.8622531,2.16,
7539,49.0,62.0,42.0,38.0,Ground Pass,-1.8545904,1.84,
7539,42.0,37.0,51.0,7.0,Ground Pass,-1.2793396,1.72,
7539,57.0,7.0,72.0,12.0,Ground Pass,0.32175055,0.8,
7539,72.0,12.0,57.0,8.0,Ground Pass,-2.8809903,1.12,
7539,57.0,8.0,54.0,16.0,Ground Pass,1.929567,0.76,
7539,51.0,18.0,64.0,40.0,Ground Pass,1.0370882,1.16,
7539,59.0,33.0,67.0,11.0,Ground Pass,-1.2220253,1.4,
7539,76.0,12.0,96.0,41.0,High Pass,0.967047,1.787,Incomplete
7539,83.0,32.0,87.0,43.0,Low Pass,1.2220253,1.04,
7539,34.0,34.0,44.0,34.0,Ground Pass,0.0,1.053,
7539,48.0,37.0,56.0,22.0,Ground Pass,-1.080839,1.533,
7539,84.0,8.0,83.0,14.0,Ground Pass,1.735945,0.893,
7539,83.0,14.0,78.0,5.0,Ground Pass,-2.077895,1.107,
7539,80.0,3.0,85.0,4.0,Ground Pass,0.19739556,0.813,
7539,92.0,7.0,119.0,20.0,Ground Pass,0.44872335,2.693,
7539,119.0,20.0,110.0,33.0,Low Pass,2.176341,0.72,
7539,35.0,9.0,120.0,16.0,High Pass,0.08216752,6.453,Out
7539,9.0,15.0,6.0,35.0,Ground Pass,1.7196863,1.16,
7539,9.0,38.0,44.0,78.0,High Pass,0.8519663,3.12,
7539,44.0,78.0,63.0,80.0,Low Pass,0.104876935,0.706,Out
7539,63.0,1.0,64.0,6.0,Low Pass,1.3734008,0.853,
7539,65.0,3.0,70.0,3.0,Ground Pass,0.0,0.84,
7539,68.0,3.0,66.0,6.0,Ground Pass,2.158799,0.613,Incomplete
7539,55.0,75.0,62.0,78.0,Ground Pass,0.4048918,0.64,
7539,34.0,2.0,67.0,2.0,Low Pass,0.0,2.053,
7539,89.0,17.0,98.0,68.0,Low Pass,1.3961241,2.333,
7539,103.0,67.0,105.0,64.0,Low Pass,-0.98279375,0.333,Incomplete
7539,34.0,52.0,39.0,34.0,Ground Pass,-1.2998495,1.4,
7539,42.0,32.0,51.0,11.0,Ground Pass,-1.1659045,0.96,
7539,43.0,10.0,29.0,20.0,Ground Pass,2.5213432,1.12,
7539,33.0,19.0,45.0,34.0,Ground Pass,0.8960554,1.04,
7539,56.0,32.0,106.0,15.0,High Pass,-0.3277385,3.12,
7539,11.0,66.0,82.0,54.0,High Pass,-0.16743177,3.827,Incomplete
7539,39.0,27.0,46.0,26.0,Low Pass,-0.14189705,0.733,
7539,45.0,26.0,48.0,30.0,Ground Pass,0.9272952,0.44,
7539,48.0,30.0,14.0,43.0,Ground Pass,2.7763913,2.6,
7539,20.0,47.0,29.0,64.0,Ground Pass,1.0838971,1.04,
7539,31.0,67.0,30.0,48.0,Ground Pass,-1.6233793,1.24,
7539,32.0,46.0,47.0,21.0,Ground Pass,-1.0303768,1.599,
7539,51.0,12.0,68.0,15.0,Ground Pass,0.1746722,0.878,
7539,64.0,15.0,47.0,16.0,Ground Pass,3.0828369,0.68,
7539,48.0,16.0,48.0,24.0,Ground Pass,1.5707964,0.92,
7539,44.0,24.0,45.0,16.0,Ground Pass,-1.4464413,0.84,
7539,43.0,17.0,36.0,39.0,Ground Pass,1.8788491,1.439,
7539,37.0,40.0,42.0,70.0,Ground Pass,1.4056476,1.439,
7539,57.0,73.0,53.0,51.0,Ground Pass,-1.7506498,1.453,
7539,55.0,49.0,62.0,21.0,Ground Pass,-1.3258177,1.519,
7539,66.0,20.0,101.0,25.0,High Pass,0.14189705,1.667,Incomplete
7539,20.0,56.0,30.0,57.0,Low Pass,0.09966865,1.573,Incomplete
7539,94.0,22.0,112.0,13.0,Ground Pass,-0.4636476,1.56,
7539,114.0,13.0,111.0,54.0,High Pass,1.6438369,2.186,
7539,7.0,34.0,74.0,25.0,High Pass,-0.13352905,2.706,
7539,80.0,2.0,84.0,2.0,Ground Pass,0.0,0.44,Incomplete
7539,91.0,1.0,88.0,6.0,Low Pass,2.1112158,0.64,
7539,88.0,6.0,91.0,2.0,Ground Pass,-0.9272952,0.76,
7539,99.0,3.0,105.0,26.0,High Pass,1.315614,1.28,Pass Offside
7539,9.0,58.0,21.0,22.0,Ground Pass,-1.2490457,1.653,
7539,23.0,18.0,23.0,35.0,Ground Pass,1.5707964,2.079,
7539,35.0,39.0,46.0,11.0,Ground Pass,-1.1964628,1.32,
7539,48.0,10.0,64.0,10.0,Ground Pass,0.0,0.96,
7539,63.0,11.0,46.0,11.0,Ground Pass,3.1415927,1.32,
7539,44.0,12.0,38.0,30.0,Ground Pass,1.8925469,1.08,
7539,41.0,31.0,65.0,7.0,Ground Pass,-0.7853982,1.28,
7539,80.0,12.0,79.0,25.0,Ground Pass,1.6475682,0.7,
7539,82.0,24.0,80.0,8.0,Ground Pass,-1.6951513,0.96,
7539,80.0,8.0,81.0,33.0,Ground Pass,1.5308176,1.8,
7539,81.0,34.0,120.0,15.0,Low Pass,-0.45333868,3.333,Out
7539,6.0,48.0,83.0,42.0,High Pass,-0.07776494,3.68,Incomplete
7539,38.0,39.0,54.0,48.0,High Pass,0.5123895,1.24,
7539,54.0,47.0,54.0,43.0,Low Pass,-1.5707964,0.453,Incomplete
7539,44.0,41.0,44.0,29.0,Ground Pass,-1.5707964,0.48,
7539,45.0,30.0,46.0,44.0,Ground Pass,1.4994888,0.8,
7539,47.0,43.0,54.0,41.0,Ground Pass,-0.27829966,0.48,
7539,55.0,42.0,50.0,62.0,Ground Pass,1.815775,0.96,
7539,75.0,64.0,86.0,79.0,Ground Pass,0.93804747,1.44,
7539,86.0,78.0,74.0,72.0,Ground Pass,-2.6779451,1.48,
7539,75.0,72.0,73.0,57.0,Ground Pass,-1.7033478,0.56,
7539,80.0,78.0,111.0,61.0,Ground Pass,-0.5016041,1.265,
7539,111.0,61.0,112.0,59.0,Ground Pass,-1.1071488,0.5,Incomplete
7539,70.0,26.0,89.0,45.0,High Pass,0.7853982,2.64,Incomplete
7539,32.0,36.0,53.0,48.0,High Pass,0.5191461,1.733,Incomplete
7539,68.0,33.0,37.0,33.0,High Pass,3.1415927,3.147,Incomplete
7539,61.0,41.0,69.0,41.0,Ground Pass,0.0,0.439,
7539,90.0,17.0,80.0,17.0,Ground Pass,3.1415927,0.92,
7539,76.0,17.0,64.0,19.0,Ground Pass,2.976444,1.04,
7539,65.0,18.0,64.0,67.0,Low Pass,1.5912017,2.6,
7539,64.0,68.0,76.0,78.0,Ground Pass,0.69473827,1.2,
7539,76.0,78.0,87.0,61.0,High Pass,-0.9964915,1.667,Incomplete
7539,34.0,20.0,56.0,21.0,High Pass,0.04542328,2.493,
7539,50.0,78.0,39.0,72.0,Ground Pass,-2.642246,1.32,
7539,41.0,64.0,47.0,57.0,Ground Pass,-0.86217004,1.119,
7539,55.0,52.0,101.0,21.0,High Pass,-0.59300256,3.239,
7539,34.0,77.0,42.0,62.0,Ground Pass,-1.080839,1.453,
7539,54.0,60.0,76.0,47.0,Low Pass,-0.5337082,1.253,Incomplete
7539,47.0,26.0,56.0,21.0,Ground Pass,-0.5070985,0.64,
7539,59.0,29.0,76.0,39.0,Ground Pass,0.5317241,0.76,
7539,80.0,40.0,86.0,66.0,Ground Pass,1.3439975,1.28,
7539,98.0,67.0,111.0,58.0,Ground Pass,-0.6055447,1.373,Incomplete
7539,4.0,13.0,28.0,6.0,Ground Pass,-0.2837941,1.4,
7539,28.0,7.0,22.0,14.0,Ground Pass,2.2794225,0.853,
7539,22.0,14.0,24.0,3.0,Ground Pass,-1.3909428,1.08,
7539,27.0,3.0,32.0,8.0,Ground Pass,0.7853982,1.253,
7539,49.0,32.0,52.0,66.0,Ground Pass,1.4827889,2.0,
7539,53.0,74.0,72.0,77.0,Ground Pass,0.15660188,1.08,
7539,74.0,76.0,91.0,78.0,Ground Pass,0.11710875,2.026,
7539,108.0,80.0,93.0,76.0,High Pass,-2.8809903,1.173,
7539,95.0,75.0,103.0,78.0,High Pass,0.35877067,1.213,
7539,95.0,77.0,83.0,77.0,Ground Pass,3.1415927,1.173,
7539,67.0,73.0,51.0,45.0,Ground Pass,-2.0899425,2.0,
7539,51.0,35.0,114.0,72.0,High Pass,0.5310301,6.92,Incomplete
7539,11.0,10.0,18.0,22.0,Ground Pass,1.0427219,1.199,
7539,20.0,23.0,24.0,46.0,Ground Pass,1.3986055,1.32,
7539,28.0,47.0,45.0,23.0,Ground Pass,-0.95449936,1.613,
7539,46.0,20.0,66.0,17.0,Ground Pass,-0.14888994,1.027,Incomplete
7539,62.0,59.0,63.0,69.0,Ground Pass,1.4711276,1.013,
7539,38.0,3.0,35.0,5.0,Ground Pass,2.55359,0.4,
7539,35.0,5.0,41.0,19.0,High Pass,1.1659045,1.04,Incomplete
7539,40.0,20.0,40.0,31.0,Low Pass,1.5707964,1.16,
7539,51.0,27.0,42.0,57.0,Ground Pass,1.8622531,1.293,
7539,38.0,56.0,33.0,47.0,Ground Pass,-2.077895,1.24,
7539,32.0,48.0,14.0,46.0,Ground Pass,-3.0309355,1.96,
7539,14.0,46.0,32.0,21.0,Ground Pass,-0.9467733,1.76,
7539,32.0,21.0,46.0,32.0,Low Pass,0.66596925,1.0,
7539,46.0,31.0,43.0,15.0,Ground Pass,-1.7561443,1.4,
7539,43.0,15.0,45.0,24.0,Ground Pass,1.3521274,0.56,
7539,47.0,29.0,77.0,79.0,High Pass,1.0303768,2.68,
7539,67.0,7.0,102.0,8.0,Ground Pass,0.028563658,2.893,Unknown
7539,15.0,74.0,28.0,61.0,Ground Pass,-0.7853982,1.773,
7539,39.0,59.0,38.0,43.0,Ground Pass,-1.6332152,0.799,
7539,44.0,34.0,45.0,53.0,Ground Pass,1.5182133,1.133,
7539,45.0,53.0,38.0,45.0,Ground Pass,-2.2896264,0.76,
